Date,Region,Orders_Received,Production_Output,Transportation_Time_Days,Defect_Rate,Fuel_Cost_per_Litre,Avg_Delivery_Delay_Days,Total_Cost,Revenue,Profit
2024-08-05,Hyderabad,284,247,6.121,0.04,73.189,0.883,30813.472,56800.0,25986.528
2024-08-06,Mumbai,233,222,4.065,0.026,104.796,1.247,28311.372,46600.0,18288.628
2024-08-06,Delhi,393,353,6.726,0.017,95.105,1.35,43986.193,78600.0,34613.807
2024-08-06,Bangalore,324,301,2.883,0.029,94.657,2.174,38153.664,64800.0,26646.336
2024-08-06,Chennai,392,375,6.3,0.045,90.781,1.039,46427.122,78400.0,31972.878
2024-08-06,Hyderabad,308,283,3.834,0.047,73.697,2.469,35931.511,61600.0,25668.489
2024-08-07,Mumbai,218,188,6.219,0.013,78.107,2.402,24542.175,43600.0,19057.825
2024-08-07,Delhi,282,244,5.249,0.031,96.671,1.586,31039.792,56400.0,25360.208
2024-08-07,Bangalore,343,309,5.475,0.037,106.334,1.663,38974.813,68600.0,29625.187
2024-08-07,Chennai,265,237,2.287,0.045,109.778,2.236,30655.649,53000.0,22344.351
2024-08-07,Hyderabad,309,283,6.68,0.025,101.527,1.018,35484.279,61800.0,26315.721
2024-08-08,Mumbai,266,259,2.008,0.043,80.217,2.016,32890.381,53200.0,20309.619
2024-08-08,Delhi,295,285,5.355,0.024,97.559,2.323,36336.931,59000.0,22663.069
2024-08-08,Bangalore,391,372,5.615,0.047,107.688,1.97,46701.766,78200.0,31498.234
2024-08-08,Chennai,239,205,2.846,0.046,88.52,0.989,25979.509,47800.0,21820.491
2024-08-08,Hyderabad,370,362,6.574,0.048,98.407,2.449,45648.794,74000.0,28351.206
2024-08-09,Mumbai,312,287,3.518,0.025,107.015,2.236,36627.97,62400.0,25772.03
2024-08-09,Delhi,286,267,2.999,0.047,76.795,1.609,33612.362,57200.0,23587.638
2024-08-09,Bangalore,202,191,4.116,0.036,85.788,0.875,24215.341,40400.0,16184.659
2024-08-09,Chennai,328,281,3.93,0.026,101.576,0.617,35044.189,65600.0,30555.811
2024-08-09,Hyderabad,274,233,3.437,0.019,106.675,1.192,29622.753,54800.0,25177.247
2024-08-10,Mumbai,259,251,4.237,0.013,74.688,1.092,31412.803,51800.0,20387.197
2024-08-10,Delhi,244,222,5.428,0.05,86.431,1.439,28223.722,48800.0,20576.278
2024-08-10,Bangalore,242,230,3.687,0.018,103.585,1.284,29277.816,48400.0,19122.184
2024-08-10,Chennai,207,193,5.368,0.026,79.965,1.974,24946.857,41400.0,16453.143
2024-08-10,Hyderabad,380,335,5.165,0.026,98.422,1.764,42066.082,76000.0,33933.918
2024-08-11,Mumbai,397,343,6.044,0.049,106.709,2.27,43362.138,79400.0,36037.862
2024-08-11,Delhi,228,215,5.492,0.027,74.059,1.765,27423.243,45600.0,18176.757
2024-08-11,Bangalore,331,301,2.333,0.013,101.677,2.407,38340.19,66200.0,27859.81
2024-08-11,Chennai,269,237,3.626,0.018,97.152,2.325,30573.781,53800.0,23226.219
2024-08-11,Hyderabad,271,236,5.867,0.013,97.266,2.454,30519.567,54200.0,23680.433
2024-08-12,Mumbai,322,298,5.901,0.019,80.557,0.677,36903.874,64400.0,27496.126
2024-08-12,Delhi,302,270,2.154,0.015,75.406,2.379,34343.604,60400.0,26056.396
2024-08-12,Bangalore,244,222,3.364,0.014,101.557,0.853,28082.155,48800.0,20717.845
2024-08-12,Chennai,335,324,2.741,0.022,100.21,2.005,40884.446,67000.0,26115.554
2024-08-12,Hyderabad,246,211,5.576,0.05,96.806,1.374,26975.216,49200.0,22224.784
2024-08-13,Mumbai,375,365,4.593,0.033,72.376,1.301,45174.26,75000.0,29825.74
2024-08-13,Delhi,340,315,3.712,0.036,70.468,0.886,38947.871,68000.0,29052.129
2024-08-13,Bangalore,368,334,4.428,0.012,106.021,2.121,42200.731,73600.0,31399.269
2024-08-13,Chennai,322,314,5.402,0.046,74.391,1.145,38996.633,64400.0,25403.367
2024-08-13,Hyderabad,249,212,2.584,0.026,94.21,1.191,26977.569,49800.0,22822.431
2024-08-14,Mumbai,309,298,2.214,0.049,70.381,0.633,36780.086,61800.0,25019.914
2024-08-14,Delhi,306,284,3.151,0.047,101.964,1.23,35714.616,61200.0,25485.384
2024-08-14,Bangalore,273,243,2.294,0.042,99.048,2.021,31161.216,54600.0,23438.784
2024-08-14,Chennai,222,212,3.253,0.038,72.581,1.571,26951.448,44400.0,17448.552
2024-08-14,Hyderabad,298,269,5.357,0.042,104.551,1.861,34255.839,59600.0,25344.161
2024-08-15,Mumbai,248,222,4.631,0.036,96.054,1.797,28498.948,49600.0,21101.052
2024-08-15,Delhi,261,238,2.902,0.037,74.442,1.415,30011.672,52200.0,22188.328
2024-08-15,Bangalore,336,305,6.316,0.025,93.312,0.733,37899.596,67200.0,29300.404
2024-08-15,Chennai,304,288,4.459,0.045,90.151,1.381,36151.893,60800.0,24648.107
2024-08-15,Hyderabad,300,260,5.554,0.025,88.455,1.188,32678.422,60000.0,27321.578
2024-08-16,Mumbai,245,226,5.72,0.021,95.442,1.461,28805.089,49000.0,20194.911
2024-08-16,Delhi,242,213,6.6,0.048,105.948,1.55,27394.298,48400.0,21005.702
2024-08-16,Bangalore,386,333,4.591,0.011,105.041,0.841,41430.851,77200.0,35769.149
2024-08-16,Chennai,309,275,4.699,0.015,85.036,2.035,34868.031,61800.0,26931.969
2024-08-16,Hyderabad,237,213,5.27,0.017,87.329,1.238,27052.32,47400.0,20347.68
2024-08-17,Mumbai,323,297,5.999,0.032,81.878,1.372,37144.928,64600.0,27455.072
2024-08-17,Delhi,393,381,4.565,0.024,83.347,2.429,47768.188,78600.0,30831.812
2024-08-17,Bangalore,308,272,6.535,0.043,85.062,0.895,33938.237,61600.0,27661.763
2024-08-17,Chennai,200,179,5.725,0.023,108.261,1.512,23318.5,40000.0,16681.5
2024-08-17,Hyderabad,268,255,2.936,0.02,107.376,1.745,32546.129,53600.0,21053.871
2024-08-18,Mumbai,268,259,3.308,0.028,87.936,0.773,32346.002,53600.0,21253.998
2024-08-18,Delhi,218,186,5.147,0.016,94.118,1.073,23797.811,43600.0,19802.189
2024-08-18,Bangalore,342,327,3.916,0.018,94.076,2.057,41209.185,68400.0,27190.815
2024-08-18,Chennai,200,170,3.602,0.028,81.279,1.035,21730.529,40000.0,18269.471
2024-08-18,Hyderabad,276,246,5.406,0.034,104.806,1.464,31299.843,55200.0,23900.157
2024-08-19,Mumbai,372,320,2.59,0.019,73.831,1.382,39829.103,74400.0,34570.897
2024-08-19,Delhi,313,282,2.254,0.016,94.096,1.275,35418.341,62600.0,27181.659
2024-08-19,Bangalore,333,288,5.952,0.048,93.934,2.402,36700.474,66600.0,29899.526
2024-08-19,Chennai,308,289,3.351,0.047,87.51,1.001,36055.546,61600.0,25544.454
2024-08-19,Hyderabad,321,279,4.598,0.018,102.741,2.408,35711.23,64200.0,28488.77
2024-08-20,Mumbai,367,324,4.728,0.032,99.475,1.595,40672.405,73400.0,32727.595
2024-08-20,Delhi,201,185,6.051,0.031,106.566,2.367,24449.194,40200.0,15750.806
2024-08-20,Bangalore,229,204,2.925,0.012,93.63,1.698,26265.339,45800.0,19534.661
2024-08-20,Chennai,342,317,6.141,0.026,96.18,1.882,39942.741,68400.0,28457.259
2024-08-20,Hyderabad,244,227,4.279,0.038,81.068,1.612,28856.447,48800.0,19943.553
2024-08-21,Mumbai,387,339,6.646,0.013,81.261,2.083,42534.24,77400.0,34865.76
2024-08-21,Delhi,245,236,4.959,0.021,89.8,0.528,29481.797,49000.0,19518.203
2024-08-21,Bangalore,249,241,3.158,0.014,83.538,1.486,30498.532,49800.0,19301.468
2024-08-21,Chennai,301,270,6.913,0.028,85.697,2.37,34441.937,60200.0,25758.063
2024-08-21,Hyderabad,378,350,6.386,0.046,103.095,2.276,44168.756,75600.0,31431.244
2024-08-22,Mumbai,307,285,3.754,0.039,73.846,1.908,35892.617,61400.0,25507.383
2024-08-22,Delhi,292,249,2.724,0.013,89.047,0.796,31168.36,58400.0,27231.64
2024-08-22,Bangalore,299,291,4.587,0.026,91.331,1.992,36829.088,59800.0,22970.912
2024-08-22,Chennai,288,277,5.459,0.045,73.577,1.192,34571.839,57600.0,23028.161
2024-08-22,Hyderabad,371,332,5.077,0.015,108.176,2.258,42050.676,74200.0,32149.324
2024-08-23,Mumbai,210,200,2.647,0.028,75.529,2.058,25784.099,42000.0,16215.901
2024-08-23,Delhi,228,222,4.239,0.021,98.193,1.972,28607.891,45600.0,16992.109
2024-08-23,Bangalore,351,313,5.629,0.018,90.972,1.332,39135.8,70200.0,31064.2
2024-08-23,Chennai,205,178,4.457,0.041,77.272,1.717,22990.982,41000.0,18009.018
2024-08-23,Hyderabad,275,264,3.137,0.016,85.037,1.582,33321.608,55000.0,21678.392
2024-08-24,Mumbai,369,342,2.178,0.043,101.877,2.377,43247.291,73800.0,30552.709
2024-08-24,Delhi,377,330,5.238,0.035,91.724,2.133,41583.908,75400.0,33816.092
2024-08-24,Bangalore,228,202,4.697,0.015,77.358,0.625,25326.209,45600.0,20273.791
2024-08-24,Chennai,235,208,6.894,0.024,103.559,2.441,27216.335,47000.0,19783.665
2024-08-24,Hyderabad,286,267,2.177,0.029,82.516,1.563,33646.48,57200.0,23553.52
2024-08-25,Mumbai,332,286,2.911,0.016,101.122,0.616,35639.079,66400.0,30760.921
2024-08-25,Delhi,311,300,5.559,0.041,70.631,2.22,37816.516,62200.0,24383.484
2024-08-25,Bangalore,207,187,5.742,0.018,92.867,2.091,24414.173,41400.0,16985.827
2024-08-25,Chennai,285,276,3.721,0.05,88.39,0.979,34493.54,57000.0,22506.46
2024-08-25,Hyderabad,242,234,3.839,0.044,97.318,2.019,30062.539,48400.0,18337.461
2024-08-26,Mumbai,314,274,6.262,0.015,89.063,1.704,34622.679,62800.0,28177.321
2024-08-26,Delhi,216,203,3.914,0.011,108.563,2.291,26591.07,43200.0,16608.93
2024-08-26,Bangalore,391,359,3.886,0.017,75.681,2.12,44896.717,78200.0,33303.283
2024-08-26,Chennai,248,219,6.681,0.026,102.088,1.105,27853.143,49600.0,21746.857
2024-08-26,Hyderabad,336,310,4.129,0.021,98.395,0.863,38615.443,67200.0,28584.557
2024-08-27,Mumbai,326,285,2.262,0.029,92.995,2.056,36157.715,65200.0,29042.285
2024-08-27,Delhi,335,327,3.611,0.041,105.676,0.936,40764.737,67000.0,26235.263
2024-08-27,Bangalore,352,321,4.057,0.011,92.096,1.401,40141.517,70400.0,30258.483
2024-08-27,Chennai,357,339,3.291,0.022,102.329,0.898,42152.103,71400.0,29247.897
2024-08-27,Hyderabad,367,357,2.388,0.016,72.664,1.665,44399.361,73400.0,29000.639
2024-08-28,Mumbai,348,330,2.724,0.02,99.936,1.525,41361.958,69600.0,28238.042
2024-08-28,Delhi,357,328,4.543,0.034,109.661,1.08,40996.587,71400.0,30403.413
2024-08-28,Bangalore,243,216,5.536,0.021,105.014,2.322,28131.133,48600.0,20468.867
2024-08-28,Chennai,358,343,3.027,0.027,81.669,2.179,43066.057,71600.0,28533.943
2024-08-28,Hyderabad,222,213,6.618,0.019,106.664,2.312,27782.647,44400.0,16617.353
2024-08-29,Mumbai,212,199,2.03,0.027,89.287,2.289,25917.34,42400.0,16482.66
2024-08-29,Delhi,390,366,2.735,0.022,104.321,1.947,45936.468,78000.0,32063.532
2024-08-29,Bangalore,278,263,6.497,0.039,82.135,0.92,32841.293,55600.0,22758.707
2024-08-29,Chennai,352,344,5.398,0.041,108.637,2.366,43549.303,70400.0,26850.697
2024-08-29,Hyderabad,272,233,2.512,0.03,79.619,1.661,29586.527,54400.0,24813.473
2024-08-30,Mumbai,323,306,4.243,0.022,103.444,1.47,38489.38,64600.0,26110.62
2024-08-30,Delhi,334,308,3.625,0.017,76.507,1.373,38411.443,66800.0,28388.557
2024-08-30,Bangalore,353,317,6.937,0.035,82.26,1.861,39793.16,70600.0,30806.84
2024-08-30,Chennai,307,263,2.232,0.047,89.611,1.143,33027.847,61400.0,28372.153
2024-08-30,Hyderabad,284,248,2.09,0.039,82.963,1.507,31343.066,56800.0,25456.934
2024-08-31,Mumbai,308,270,2.876,0.021,83.189,1.901,34182.369,61600.0,27417.631
2024-08-31,Delhi,238,211,2.48,0.027,75.127,1.824,26983.211,47600.0,20616.789
2024-08-31,Bangalore,367,343,5.297,0.032,70.092,2.23,42975.953,73400.0,30424.047
2024-08-31,Chennai,388,366,6.133,0.022,72.717,0.608,44951.036,77600.0,32648.964
2024-08-31,Hyderabad,316,293,4.198,0.034,98.568,1.046,36668.899,63200.0,26531.101
2024-09-01,Mumbai,327,299,2.504,0.015,95.408,1.457,37562.747,65400.0,27837.253
2024-09-01,Delhi,294,260,6.047,0.023,103.211,2.468,33465.951,58800.0,25334.049
2024-09-01,Bangalore,350,321,6.824,0.028,94.78,2.446,40690.751,70000.0,29309.249
2024-09-01,Chennai,315,277,6.364,0.021,98.678,0.677,34565.455,63000.0,28434.545
2024-09-01,Hyderabad,284,246,3.971,0.039,86.31,2.07,31418.14,56800.0,25381.86
2024-09-02,Mumbai,399,380,2.163,0.02,100.712,1.44,47327.148,79800.0,32472.852
2024-09-02,Delhi,202,193,2.958,0.019,93.106,1.623,24902.741,40400.0,15497.259
2024-09-02,Bangalore,342,301,2.534,0.013,88.94,1.696,37857.293,68400.0,30542.707
2024-09-02,Chennai,281,254,5.199,0.015,76.855,1.128,31812.49,56200.0,24387.51
2024-09-02,Hyderabad,315,307,6.026,0.045,98.211,0.858,38251.229,63000.0,24748.771
2024-09-03,Mumbai,243,226,4.43,0.032,85.688,1.881,28917.486,48600.0,19682.514
2024-09-03,Delhi,270,246,3.929,0.025,104.001,2.425,31772.54,54000.0,22227.46
2024-09-03,Bangalore,254,246,2.669,0.048,82.501,1.946,31317.782,50800.0,19482.218
2024-09-03,Chennai,385,359,4.011,0.025,107.884,1.295,44806.416,77000.0,32193.584
2024-09-03,Hyderabad,335,302,6.885,0.025,86.1,2.003,38102.28,67000.0,28897.72
2024-09-04,Mumbai,328,305,6.795,0.034,73.197,1.852,38258.061,65600.0,27341.939
2024-09-04,Delhi,265,249,3.677,0.047,100.735,0.576,31175.301,53000.0,21824.699
2024-09-04,Bangalore,229,221,3.246,0.015,86.413,1.129,27948.585,45800.0,17851.415
2024-09-04,Chennai,261,237,3.424,0.04,98.623,0.867,29859.95,52200.0,22340.05
2024-09-04,Hyderabad,203,173,4.226,0.024,93.979,0.839,22119.354,40600.0,18480.646
2024-09-05,Mumbai,345,317,3.55,0.014,71.043,0.861,39180.813,69000.0,29819.187
2024-09-05,Delhi,390,376,2.523,0.04,91.794,1.645,46860.48,78000.0,31139.52
2024-09-05,Bangalore,231,207,3.957,0.038,82.353,1.867,26597.051,46200.0,19602.949
2024-09-05,Chennai,282,260,5.174,0.044,90.585,1.185,32698.525,56400.0,23701.475
2024-09-05,Hyderabad,294,254,4.654,0.013,107.12,1.754,32428.168,58800.0,26371.832
2024-09-06,Mumbai,386,361,6.614,0.019,86.912,2.266,45321.955,77200.0,31878.045
2024-09-06,Delhi,339,296,5.141,0.024,109.122,2.321,37771.709,67800.0,30028.291
2024-09-06,Bangalore,207,181,4.004,0.043,96.091,1.466,23413.882,41400.0,17986.118
2024-09-06,Chennai,313,271,6.262,0.048,97.865,2.217,34607.373,62600.0,27992.627
2024-09-06,Hyderabad,260,236,4.902,0.03,98.375,1.87,30238.522,52000.0,21761.478
2024-09-07,Mumbai,372,348,2.564,0.017,86.214,1.781,43512.821,74400.0,30887.179
2024-09-07,Delhi,295,277,5.793,0.022,90.529,0.559,34424.622,59000.0,24575.378
2024-09-07,Bangalore,333,284,4.03,0.014,95.126,0.655,35358.858,66600.0,31241.142
2024-09-07,Chennai,382,355,4.258,0.025,75.63,1.958,44335.079,76400.0,32064.921
2024-09-07,Hyderabad,214,205,6.11,0.031,99.497,1.823,26506.572,42800.0,16293.428
2024-09-08,Mumbai,208,177,6.49,0.033,109.402,1.534,23101.056,41600.0,18498.944
2024-09-08,Delhi,329,305,6.277,0.015,101.2,1.512,38368.067,65800.0,27431.933
2024-09-08,Bangalore,334,313,3.145,0.019,75.55,1.654,39142.535,66800.0,27657.465
2024-09-08,Chennai,219,186,6.908,0.047,99.793,1.919,24277.38,43800.0,19522.62
2024-09-08,Hyderabad,307,278,2.248,0.025,103.994,1.137,34968.234,61400.0,26431.766
2024-09-09,Mumbai,294,265,4.629,0.013,87.499,1.128,33239.005,58800.0,25560.995
2024-09-09,Delhi,270,238,6.325,0.029,89.689,1.558,30235.993,54000.0,23764.007
2024-09-09,Bangalore,272,245,3.445,0.025,88.815,1.754,31165.206,54400.0,23234.794
2024-09-09,Chennai,235,225,4.461,0.012,85.321,1.209,28457.497,47000.0,18542.503
2024-09-09,Hyderabad,256,225,6.009,0.019,79.463,2.167,28878.023,51200.0,22321.977
2024-09-10,Mumbai,348,311,4.854,0.019,107.379,1.518,39152.933,69600.0,30447.067
2024-09-10,Delhi,217,186,3.283,0.011,74.554,1.501,23816.235,43400.0,19583.765
2024-09-10,Bangalore,364,343,4.659,0.043,76.34,2.313,43080.069,72800.0,29719.931
2024-09-10,Chennai,372,335,2.095,0.033,99.89,2.274,42336.15,74400.0,32063.85
2024-09-10,Hyderabad,390,378,2.327,0.048,73.834,1.377,46787.0,78000.0,31213.0
2024-09-11,Mumbai,216,209,4.345,0.017,91.063,1.363,26672.33,43200.0,16527.67
2024-09-11,Delhi,306,273,5.278,0.018,102.26,2.096,34830.708,61200.0,26369.292
2024-09-11,Bangalore,382,339,2.211,0.021,82.53,1.435,42222.711,76400.0,34177.289
2024-09-11,Chennai,262,242,2.106,0.031,81.919,2.375,31046.578,52400.0,21353.422
2024-09-11,Hyderabad,324,276,5.49,0.013,98.177,0.735,34469.29,64800.0,30330.71
2024-09-12,Mumbai,363,351,4.291,0.011,97.561,1.515,43852.886,72600.0,28747.114
2024-09-12,Delhi,317,305,2.218,0.015,70.532,1.922,38266.342,63400.0,25133.658
2024-09-12,Bangalore,305,279,5.687,0.023,102.404,2.332,35670.141,61000.0,25329.859
2024-09-12,Chennai,309,264,6.614,0.043,95.963,2.434,33856.443,61800.0,27943.557
2024-09-12,Hyderabad,384,345,4.467,0.021,99.571,1.366,43078.464,76800.0,33721.536
2024-09-13,Mumbai,269,255,3.857,0.012,76.642,1.958,32345.563,53800.0,21454.437
2024-09-13,Delhi,242,219,3.252,0.013,83.011,1.77,27995.168,48400.0,20404.832
2024-09-13,Bangalore,348,333,6.07,0.037,83.504,1.099,41344.545,69600.0,28255.455
2024-09-13,Chennai,385,342,2.699,0.02,85.712,2.023,42908.46,77000.0,34091.54
2024-09-13,Hyderabad,399,349,6.159,0.011,83.423,0.737,43082.875,79800.0,36717.125
2024-09-14,Mumbai,231,216,2.559,0.015,102.554,1.838,27864.531,46200.0,18335.469
2024-09-14,Delhi,348,321,2.647,0.01,88.761,1.673,40244.226,69600.0,29355.774
2024-09-14,Bangalore,222,203,6.293,0.011,75.963,0.821,25530.281,44400.0,18869.719
2024-09-14,Chennai,313,294,3.943,0.048,74.227,2.268,37156.259,62600.0,25443.741
2024-09-14,Hyderabad,301,268,6.699,0.022,71.646,0.587,33169.778,60200.0,27030.222
2024-09-15,Mumbai,314,286,3.106,0.027,97.138,0.771,35676.684,62800.0,27123.316
2024-09-15,Delhi,201,173,4.768,0.025,84.065,1.687,22443.99,40200.0,17756.01
2024-09-15,Bangalore,239,204,3.217,0.031,81.301,1.487,26036.401,47800.0,21763.599
2024-09-15,Chennai,344,320,3.132,0.04,85.018,1.003,39751.561,68800.0,29048.439
2024-09-15,Hyderabad,307,284,2.343,0.04,88.39,1.81,35869.079,61400.0,25530.921
2024-09-16,Mumbai,291,265,5.414,0.032,71.872,1.954,33495.776,58200.0,24704.224
2024-09-16,Delhi,255,242,3.23,0.033,108.606,2.481,31366.575,51000.0,19633.425
2024-09-16,Bangalore,276,248,3.873,0.047,101.231,1.434,31489.065,55200.0,23710.935
2024-09-16,Chennai,282,264,3.383,0.023,89.215,1.751,33447.678,56400.0,22952.322
2024-09-16,Hyderabad,393,360,2.801,0.049,100.224,2.422,45413.036,78600.0,33186.964
2024-09-17,Mumbai,357,341,2.742,0.02,79.206,1.353,42388.347,71400.0,29011.653
2024-09-17,Delhi,236,219,3.323,0.042,80.568,1.84,28005.669,47200.0,19194.331
2024-09-17,Bangalore,354,345,3.808,0.027,86.515,1.921,43225.592,70800.0,27574.408
2024-09-17,Chennai,364,331,4.35,0.03,89.08,1.667,41444.381,72800.0,31355.619
2024-09-17,Hyderabad,262,225,5.415,0.047,90.208,2.001,28902.798,52400.0,23497.202
2024-09-18,Mumbai,318,302,3.722,0.034,107.949,1.659,38148.94,63600.0,25451.06
2024-09-18,Delhi,244,220,3.678,0.011,84.98,0.881,27690.097,48800.0,21109.903
2024-09-18,Bangalore,295,285,6.354,0.013,95.408,1.829,36068.582,59000.0,22931.418
2024-09-18,Chennai,338,303,5.929,0.032,84.723,2.319,38366.935,67600.0,29233.065
2024-09-18,Hyderabad,259,236,5.475,0.027,87.177,0.749,29566.455,51800.0,22233.545
2024-09-19,Mumbai,204,180,6.185,0.021,108.063,2.254,23807.538,40800.0,16992.462
2024-09-19,Delhi,289,270,6.248,0.032,104.875,1.661,34279.183,57800.0,23520.817
2024-09-19,Bangalore,264,249,2.36,0.017,97.412,1.952,31830.187,52800.0,20969.813
2024-09-19,Chennai,388,330,2.841,0.018,97.455,0.686,40917.403,77600.0,36682.597
2024-09-19,Hyderabad,357,333,2.403,0.018,103.432,2.406,42197.443,71400.0,29202.557
2024-09-20,Mumbai,283,252,6.389,0.015,109.2,1.435,32049.389,56600.0,24550.611
2024-09-20,Delhi,257,245,4.13,0.012,80.748,2.212,31313.284,51400.0,20086.716
2024-09-20,Bangalore,393,377,2.768,0.041,103.84,1.724,47140.425,78600.0,31459.575
2024-09-20,Chennai,274,250,5.935,0.048,91.981,1.047,31443.293,54800.0,23356.707
2024-09-20,Hyderabad,219,192,4.959,0.045,72.878,0.612,24074.732,43800.0,19725.268
2024-09-21,Mumbai,299,263,4.976,0.024,84.199,0.898,32851.09,59800.0,26948.91
2024-09-21,Delhi,344,299,6.907,0.043,98.594,1.762,37746.959,68800.0,31053.041
2024-09-21,Bangalore,277,246,4.733,0.03,77.094,2.344,31462.796,55400.0,23937.204
2024-09-21,Chennai,286,278,6.661,0.012,101.671,1.27,35011.686,57200.0,22188.314
2024-09-21,Hyderabad,267,242,4.107,0.044,109.096,1.727,30994.688,53400.0,22405.312
2024-09-22,Mumbai,394,379,3.305,0.047,79.437,1.504,47026.595,78800.0,31773.405
2024-09-22,Delhi,234,199,4.544,0.022,88.659,1.197,25364.918,46800.0,21435.082
2024-09-22,Bangalore,246,209,6.734,0.028,104.31,0.58,26412.984,49200.0,22787.016
2024-09-22,Chennai,284,266,5.79,0.026,83.109,0.863,33182.675,56800.0,23617.325
2024-09-22,Hyderabad,269,235,6.687,0.018,87.094,2.382,30262.12,53800.0,23537.88
2024-09-23,Mumbai,292,281,6.037,0.036,72.685,1.558,35225.988,58400.0,23174.012
2024-09-23,Delhi,287,268,5.67,0.029,88.394,1.066,33577.096,57400.0,23822.904
2024-09-23,Bangalore,267,245,6.792,0.033,91.351,0.566,30596.406,53400.0,22803.594
2024-09-23,Chennai,214,186,6.177,0.034,73.365,1.719,23913.0,42800.0,18887.0
2024-09-23,Hyderabad,239,215,4.723,0.031,102.91,1.514,27586.025,47800.0,20213.975
2024-09-24,Mumbai,338,295,5.362,0.027,70.556,1.661,36936.023,67600.0,30663.977
2024-09-24,Delhi,284,244,2.686,0.038,75.722,1.357,30715.591,56800.0,26084.409
2024-09-24,Bangalore,214,192,4.487,0.046,80.424,2.304,24996.065,42800.0,17803.935
2024-09-24,Chennai,211,192,3.697,0.028,99.438,2.156,25112.139,42200.0,17087.861
2024-09-24,Hyderabad,235,216,4.187,0.025,84.109,1.985,27753.616,47000.0,19246.384
2024-09-25,Mumbai,247,236,5.096,0.05,81.588,0.936,29603.856,49400.0,19796.144
2024-09-25,Delhi,255,229,5.493,0.022,87.478,1.638,29173.744,51000.0,21826.256
2024-09-25,Bangalore,366,337,3.527,0.013,76.845,0.878,41647.649,73200.0,31552.351
2024-09-25,Chennai,239,233,6.19,0.049,79.72,2.033,29773.707,47800.0,18026.293
2024-09-25,Hyderabad,201,190,4.746,0.021,104.205,2.165,24924.556,40200.0,15275.444
2024-09-26,Mumbai,263,237,6.857,0.027,106.546,0.65,29830.502,52600.0,22769.498
2024-09-26,Delhi,303,281,4.063,0.035,74.531,0.812,34871.481,60600.0,25728.519
2024-09-26,Bangalore,234,217,2.774,0.012,94.397,0.811,27389.483,46800.0,19410.517
2024-09-26,Chennai,348,317,5.171,0.036,108.312,1.63,39938.229,69600.0,29661.771
2024-09-26,Hyderabad,350,318,4.946,0.045,82.93,1.766,39872.373,70000.0,30127.627
2024-09-27,Mumbai,221,187,5.386,0.017,76.293,2.429,24417.238,44200.0,19782.762
2024-09-27,Delhi,246,227,3.686,0.028,107.225,1.639,29131.996,49200.0,20068.004
2024-09-27,Bangalore,294,269,4.975,0.026,80.932,2.084,34131.228,58800.0,24668.772
2024-09-27,Chennai,356,346,4.944,0.021,81.63,0.725,42699.024,71200.0,28500.976
2024-09-27,Hyderabad,251,217,6.968,0.043,106.647,1.829,28020.824,50200.0,22179.176
2024-09-28,Mumbai,214,190,5.729,0.034,109.461,1.407,24598.171,42800.0,18201.829
2024-09-28,Delhi,395,376,2.257,0.03,79.55,0.653,46241.938,79000.0,32758.062
2024-09-28,Bangalore,334,308,6.153,0.019,99.667,1.796,38854.73,66800.0,27945.27
2024-09-28,Chennai,247,211,2.943,0.023,83.844,1.755,27035.716,49400.0,22364.284
2024-09-28,Hyderabad,272,257,3.916,0.033,107.169,0.968,32395.79,54400.0,22004.21
2024-09-29,Mumbai,245,219,5.292,0.018,84.997,2.374,28317.178,49000.0,20682.822
2024-09-29,Delhi,373,327,6.915,0.042,79.207,0.808,40435.872,74600.0,34164.128
