Date,Region,Ad_Spend,Leads,Conversion_Rate,Discount_Percent,Revenue
11-06-2025,Mumbai,198632.82,143,0.1547,20.24,231.2
11-06-2025,Delhi,196469.05,152,0.136,23.66,-1338.84
11-06-2025,Bangalore,117244.64,143,0.1569,15.17,9194.8
11-06-2025,Pune,109365.75,146,0.1363,9.22,8046.79
12-06-2025,Mumbai,162081.88,147,0.1703,7.37,8084.09
12-06-2025,Delhi,188110.51,158,0.1729,17.07,6808.21
12-06-2025,Bangalore,112684.39,150,0.1449,19.1,8551.31
12-06-2025,Pune,134397.96,159,0.1627,7.9,11635.71
13-06-2025,Mumbai,103354.59,162,0.1413,6.93,11864.55
13-06-2025,Delhi,103105.69,154,0.1204,15.11,6718.64
13-06-2025,Bangalore,101585.35,148,0.122,12.97,6601.46
13-06-2025,Pune,123707.04,161,0.1549,7.05,11864.95
14-06-2025,Mumbai,114457.97,145,0.1753,14.09,12569.08
14-06-2025,Delhi,198552.41,157,0.1444,9.37,1885.22
14-06-2025,Bangalore,110963.63,155,0.1742,8.65,15036.54
14-06-2025,Pune,109612.59,150,0.1625,14.79,11927.45
15-06-2025,Mumbai,180649.59,161,0.1285,6.02,2016.82
15-06-2025,Delhi,181014.01,155,0.1725,16.71,6961.09
15-06-2025,Bangalore,151644.43,158,0.1599,7.5,9352.82
15-06-2025,Pune,160375.51,144,0.128,21.31,264.49
16-06-2025,Mumbai,198973.66,157,0.156,9.25,3663.85
16-06-2025,Delhi,174163.78,141,0.1753,8.44,6454.44
16-06-2025,Bangalore,144577.87,143,0.1277,14.08,2393.89
16-06-2025,Pune,124720.61,153,0.1357,22.75,6018.16
17-06-2025,Mumbai,189182.02,159,0.1209,7.54,-453.35
17-06-2025,Delhi,157717.16,150,0.1628,18.53,6795.28
17-06-2025,Bangalore,162470.07,161,0.1427,7.96,5929.12
17-06-2025,Pune,171902.28,161,0.1625,10.73,7903.46
18-06-2025,Mumbai,132443.82,142,0.1215,12.48,2766.95
18-06-2025,Delhi,180330.46,142,0.1462,23.72,361.14
18-06-2025,Bangalore,163247.22,143,0.1728,6.25,7754.13
18-06-2025,Pune,194475.01,153,0.144,22.2,361.2
19-06-2025,Mumbai,150029.79,160,0.1549,16.43,8135.73
19-06-2025,Delhi,121932.04,143,0.1562,23.75,7771.02
19-06-2025,Bangalore,120341.3,145,0.1713,18.94,10917.79
19-06-2025,Pune,118657.85,140,0.1223,8.34,4418.11
20-06-2025,Mumbai,198634.99,152,0.1391,13.24,-44.47
20-06-2025,Delhi,199071.26,157,0.1354,6.4,713.64
20-06-2025,Bangalore,122309,156,0.1569,15.14,10732.1
20-06-2025,Pune,145950.23,144,0.1552,17.86,5967.29
21-06-2025,Mumbai,165328.95,150,0.154,12.73,5294.95
21-06-2025,Delhi,138114.69,146,0.1629,16.58,8316.48
21-06-2025,Bangalore,185474.06,151,0.1766,12.38,6887.79
21-06-2025,Pune,156069.45,164,0.1443,8.38,7221.88
22-06-2025,Mumbai,181361.57,161,0.1726,9.01,8750.67
22-06-2025,Delhi,145566.08,144,0.1744,21.93,8356.69
22-06-2025,Bangalore,147108.37,148,0.1541,14.35,6660.77
22-06-2025,Pune,106724.06,141,0.1608,22.01,9801.74
23-06-2025,Mumbai,122847.16,161,0.1496,8.25,10982.36
23-06-2025,Delhi,101363.98,149,0.1619,21.01,11882.14
23-06-2025,Bangalore,129575.28,150,0.1281,16.85,4574.76
23-06-2025,Pune,140788.26,147,0.1282,9.74,3790.26
24-06-2025,Mumbai,105533.24,155,0.1209,16.92,6489.47
24-06-2025,Delhi,140227.48,151,0.1316,12.57,4595.25
24-06-2025,Bangalore,135784.12,146,0.156,20.75,7119.67
24-06-2025,Pune,174915.78,147,0.1735,16.17,6399.03
25-06-2025,Mumbai,154359.56,157,0.1461,10.26,6482.54
25-06-2025,Delhi,138863.23,145,0.1232,14.69,2515.15
25-06-2025,Bangalore,154962.23,142,0.1263,21.63,272.45
25-06-2025,Pune,121004.73,150,0.1767,15.15,12888.8
26-06-2025,Mumbai,157121.39,156,0.1502,21.23,5598.16
26-06-2025,Delhi,144153.4,161,0.149,23.03,7267.2
26-06-2025,Bangalore,198268,151,0.1355,22.81,-1653.44
26-06-2025,Pune,157702.04,158,0.1669,20.42,8558.1
27-06-2025,Mumbai,147864.49,140,0.1795,8.48,9499.46
27-06-2025,Delhi,179606.85,162,0.1253,21.31,199.77
27-06-2025,Bangalore,166918.37,150,0.1522,6.94,5451.94
27-06-2025,Pune,100234.75,148,0.1608,8.3,12949.7
28-06-2025,Mumbai,111376.2,159,0.1265,14.29,7544.58
28-06-2025,Delhi,197195.08,161,0.1248,23.87,-2017.44
28-06-2025,Bangalore,126066.64,140,0.1263,17.94,3287.83
28-06-2025,Pune,109504.02,159,0.1693,20.62,13908.01
29-06-2025,Mumbai,159672.3,163,0.1222,14.46,2512.38
29-06-2025,Delhi,111313.59,152,0.1551,12.83,11163.48
29-06-2025,Bangalore,147535.91,162,0.1538,18.31,8330.39
29-06-2025,Pune,120953.46,156,0.1429,8.68,9326.99
30-06-2025,Mumbai,162494.38,153,0.1674,18.61,7499.92
30-06-2025,Delhi,134573.03,158,0.1238,17.46,4356.7
30-06-2025,Bangalore,105713.27,142,0.1696,23.36,11173.9
30-06-2025,Pune,187992.96,146,0.129,6.73,-635.9
01-07-2025,Mumbai,187888.11,163,0.1277,14.9,542.53
01-07-2025,Delhi,159830.61,144,0.1216,19.08,-384.88
01-07-2025,Bangalore,160413.06,158,0.1737,24.67,8937.2
01-07-2025,Pune,163704.76,142,0.1744,15.81,6806.49
02-07-2025,Mumbai,115374.93,164,0.1446,6.35,11549.96
02-07-2025,Delhi,127052.18,161,0.132,10.01,7549.15
02-07-2025,Bangalore,168829.3,147,0.1386,15.17,1971.54
02-07-2025,Pune,132307.11,142,0.1379,18.54,4491.92
03-07-2025,Mumbai,113698.22,161,0.1748,17.56,15016.34
03-07-2025,Delhi,155985.54,141,0.1364,9.98,2634.29
03-07-2025,Bangalore,145532.87,164,0.1623,19.97,10069.6
03-07-2025,Pune,130349.62,150,0.1257,23.53,3473.94
04-07-2025,Mumbai,156847.22,163,0.1237,21.6,2325.97
04-07-2025,Delhi,109234.58,141,0.1704,14.52,11646.41
04-07-2025,Bangalore,163669.29,142,0.1513,13.63,3758.66
04-07-2025,Pune,130048.88,145,0.1571,14.67,8302.32
05-07-2025,Mumbai,189409.14,149,0.135,12.39,-66.5
05-07-2025,Delhi,158915.64,148,0.1338,13.72,2540.03
05-07-2025,Bangalore,182621.74,147,0.1693,7.13,5911.76
05-07-2025,Pune,161090.75,158,0.1347,8.08,4371.88
06-07-2025,Mumbai,179438.42,153,0.1666,11.11,6439.69
06-07-2025,Delhi,181188.96,151,0.1232,14.68,-989.11
06-07-2025,Bangalore,194215.79,154,0.1261,20.14,-2010.5
06-07-2025,Pune,180579.29,142,0.1483,19.51,1049.3
07-07-2025,Mumbai,143904.15,158,0.1305,24.25,3810.45
07-07-2025,Delhi,169316.94,152,0.1664,12.81,7084.48
07-07-2025,Bangalore,118319.82,144,0.1488,16.48,7952.34
07-07-2025,Pune,163177.48,159,0.146,13.54,5543.71
08-07-2025,Mumbai,193805.39,163,0.1209,15.14,-1189.38
08-07-2025,Delhi,133336.78,156,0.1326,10.58,6287.91
08-07-2025,Bangalore,112989.88,140,0.164,19.03,9752.72
08-07-2025,Pune,183327.13,161,0.1533,19.88,4362.34
09-07-2025,Mumbai,153287.64,149,0.1492,11.96,5700.4
09-07-2025,Delhi,114184.44,148,0.1643,22.97,10605.48
09-07-2025,Bangalore,144794.36,158,0.177,19.86,11505.92
09-07-2025,Pune,105204.58,143,0.1344,13.08,7388.3
10-07-2025,Mumbai,123034.28,145,0.1281,12.08,5058.28
10-07-2025,Delhi,191344.47,149,0.1315,14.37,-983.88
10-07-2025,Bangalore,158475.68,150,0.1684,20.5,7368.86
10-07-2025,Pune,138615.59,150,0.1681,17.48,9600.66
11-07-2025,Mumbai,119854.29,143,0.1645,20.64,9479.81
11-07-2025,Delhi,149961.84,155,0.1672,6.34,10283.79
11-07-2025,Bangalore,148272.84,143,0.1368,19.89,2749.99
11-07-2025,Pune,124218.34,155,0.1557,21.08,9602.84
12-07-2025,Mumbai,198934.06,160,0.1271,18.44,-1405.58
12-07-2025,Delhi,128329.65,152,0.1357,21.94,5605.37
12-07-2025,Bangalore,103232.33,141,0.1667,17.56,11425.51
12-07-2025,Pune,197090.47,144,0.1674,8.54,3548.03
13-07-2025,Mumbai,131057.7,148,0.1615,13.68,9422
13-07-2025,Delhi,187537.13,149,0.1442,6.69,2058.31
13-07-2025,Bangalore,155114.13,144,0.1213,11.77,783.34
13-07-2025,Pune,192106.95,154,0.1351,16.15,-14.9
14-07-2025,Mumbai,182380.17,147,0.1737,8.01,6501
14-07-2025,Delhi,170654.98,142,0.1627,13.31,4709.39
14-07-2025,Bangalore,140229.47,155,0.1543,15.12,8384.99
14-07-2025,Pune,149140.73,156,0.1489,13.15,6992.55
15-07-2025,Mumbai,136318.91,162,0.1683,8.06,12834.04
15-07-2025,Delhi,198669.68,140,0.169,21.25,1662.85
15-07-2025,Bangalore,148639.16,162,0.1596,23.28,8656.49
15-07-2025,Pune,198239.06,140,0.1638,6.77,2435.8
16-07-2025,Mumbai,109476.85,162,0.1377,6.03,10753.5
16-07-2025,Delhi,122381.81,149,0.1373,8.84,7340.17
16-07-2025,Bangalore,124099.63,149,0.1212,8.57,4789.54
16-07-2025,Pune,169519.65,157,0.1324,13.18,2522.82
17-07-2025,Mumbai,131668.44,163,0.1549,19.09,10179.94
17-07-2025,Delhi,156701.23,145,0.1202,23.69,-614.1
17-07-2025,Bangalore,111092.02,149,0.1598,10.85,11622.95
17-07-2025,Pune,112703.36,164,0.1383,9,10515.38
18-07-2025,Mumbai,117401.04,163,0.1756,23.06,14575.1
18-07-2025,Delhi,173160.43,155,0.1504,16.69,4325.49
18-07-2025,Bangalore,131336.77,151,0.1636,23.65,9204.77
18-07-2025,Pune,180430.47,141,0.1259,23.06,-2603
19-07-2025,Mumbai,134989.55,142,0.1549,24.53,6043.36
19-07-2025,Delhi,176145.88,145,0.1203,11.95,-1370.62
19-07-2025,Bangalore,152675.93,160,0.1622,21.06,8572.56
19-07-2025,Pune,162911.76,157,0.1203,12.23,1375.55
20-07-2025,Mumbai,166038.68,141,0.1447,12.33,2566.91
20-07-2025,Delhi,166941.21,144,0.1601,6.77,5678.59
20-07-2025,Bangalore,139075.3,162,0.1753,24.59,12029.88
20-07-2025,Pune,101067.01,159,0.1348,24.93,8839.07
21-07-2025,Mumbai,110337.8,156,0.1789,17.66,15102.61
21-07-2025,Delhi,179353.74,163,0.1499,15.04,4987.57
21-07-2025,Bangalore,190150.56,151,0.1392,17.34,269.4
21-07-2025,Pune,160480.18,144,0.1567,19.22,4592.84
22-07-2025,Mumbai,134247.52,153,0.1497,8.54,8622.95
22-07-2025,Delhi,188570.19,143,0.1645,15.68,3102.57
22-07-2025,Bangalore,142244.58,148,0.1565,9.41,8001.01
22-07-2025,Pune,122576.31,146,0.1724,12.26,11688.9
23-07-2025,Mumbai,158779.54,150,0.1277,23.16,953.89
23-07-2025,Delhi,167227.88,151,0.1506,24.42,3579.43
23-07-2025,Bangalore,169320.95,163,0.1314,20.66,2414.34
23-07-2025,Pune,184143.98,142,0.1774,19.27,4845.14
24-07-2025,Mumbai,120777.06,152,0.1673,10.92,12259.2
24-07-2025,Delhi,170867.67,154,0.1275,17.14,831.64
24-07-2025,Bangalore,176425.57,158,0.1403,13.95,3124.24
24-07-2025,Pune,150853.89,149,0.1792,18.16,9792.84
25-07-2025,Mumbai,186025.33,142,0.1437,11.67,641.74
25-07-2025,Delhi,186694.1,151,0.1236,8,-813.1
25-07-2025,Bangalore,118465.12,163,0.1324,14.38,8290.55
25-07-2025,Pune,106500.08,158,0.1604,19.38,12747.41
26-07-2025,Mumbai,155862.23,147,0.1479,20.14,4137.1
26-07-2025,Delhi,161944.51,153,0.1276,16.76,1652.81
26-07-2025,Bangalore,139840.05,143,0.1765,15.24,9725.37
26-07-2025,Pune,146261.93,164,0.1545,9.11,9808.65
27-07-2025,Mumbai,112491.98,155,0.1481,24.39,9261.62
27-07-2025,Delhi,175298.62,154,0.1639,22.57,5449.85
27-07-2025,Bangalore,109805.78,160,0.1698,6.94,15494.12
27-07-2025,Pune,185243.89,156,0.1318,12.03,839.68
28-07-2025,Mumbai,128192.96,160,0.1482,16.03,9294.41
28-07-2025,Delhi,199970.76,163,0.128,10.43,-183.66
28-07-2025,Bangalore,145337.06,160,0.1622,18.37,9587.34
28-07-2025,Pune,196786.24,156,0.1571,8.15,4014.21
29-07-2025,Mumbai,115633.14,159,0.1614,17.55,12337.42
29-07-2025,Delhi,153813.71,157,0.1433,9.24,6190.4
29-07-2025,Bangalore,122683.71,142,0.1296,12.47,4892.67
29-07-2025,Pune,132397.93,163,0.1598,22.2,10583.61
30-07-2025,Mumbai,125793.95,161,0.1785,12.33,14931.04
30-07-2025,Delhi,159504.63,158,0.1774,20.57,10018.01
30-07-2025,Bangalore,196955.69,158,0.1629,20.98,3951.41
30-07-2025,Pune,170410.44,145,0.1415,11.23,2348.56
31-07-2025,Mumbai,180721.1,144,0.1499,23.7,1149.65
31-07-2025,Delhi,158333.29,153,0.1473,9.98,5701.18
31-07-2025,Bangalore,100371.97,160,0.124,6.03,9197.93
31-07-2025,Pune,152329.25,143,0.1788,12.66,9075.52
01-08-2025,Mumbai,145218.29,159,0.1733,12.05,11822.51
01-08-2025,Delhi,116598.72,148,0.129,16.86,5744.43
01-08-2025,Bangalore,125364.25,154,0.1451,20.88,7727.64
01-08-2025,Pune,126833.98,144,0.1201,22.56,2354.38
02-08-2025,Mumbai,103037.96,161,0.1553,7.22,13971.73
02-08-2025,Delhi,186243.41,163,0.1452,9.64,4078.17
02-08-2025,Bangalore,133381.49,159,0.1448,11.13,8577.59
02-08-2025,Pune,120683.71,148,0.1526,10.94,9418.7
03-08-2025,Mumbai,158769.01,140,0.1539,22.31,3438.23
03-08-2025,Delhi,111747.59,155,0.1367,23.03,7711.67
03-08-2025,Bangalore,163621.88,158,0.1465,23.95,4388.21
03-08-2025,Pune,114161.14,164,0.1319,22.02,8008.07
04-08-2025,Mumbai,120377.6,162,0.1611,20.42,12024.41
04-08-2025,Delhi,153268.57,153,0.1797,10.8,11092.73
04-08-2025,Bangalore,143677.72,154,0.1377,6.29,6208.39
04-08-2025,Pune,122012.92,157,0.1233,7,6464.3
05-08-2025,Mumbai,190781.59,161,0.159,18.42,4679.79
05-08-2025,Delhi,195622.12,161,0.1494,8.1,3681.45
05-08-2025,Bangalore,141951.37,143,0.1632,20.55,7092.54
05-08-2025,Pune,109148.3,144,0.1211,23.75,4145.94
06-08-2025,Mumbai,108642.46,147,0.1739,23.88,12313.39
06-08-2025,Delhi,186747.7,140,0.1787,24.89,3851.23
06-08-2025,Bangalore,155561.72,146,0.1213,22.51,-92.4
06-08-2025,Pune,155412.87,161,0.1756,18.64,10869.69
07-08-2025,Mumbai,169085.35,145,0.12,17.33,-1237.71
07-08-2025,Delhi,191594.3,156,0.1311,18.38,-541.1
07-08-2025,Bangalore,171260.14,149,0.1229,8.82,304.46
07-08-2025,Pune,141396.77,160,0.1754,14.69,12455.1
08-08-2025,Mumbai,184619.39,158,0.1493,21.08,3026.75
08-08-2025,Delhi,166136.04,146,0.1522,6.43,4971.41
08-08-2025,Bangalore,144411.3,143,0.1435,17.82,4297.81
08-08-2025,Pune,196863.87,154,0.1211,16.58,-2698.16
09-08-2025,Mumbai,178734.88,164,0.1291,9.36,2368.29
09-08-2025,Delhi,128536.14,160,0.1482,22.68,8597.29
09-08-2025,Bangalore,158585.21,144,0.1277,22.33,291.01
09-08-2025,Pune,159483.27,143,0.1508,21.26,3492.86
10-08-2025,Mumbai,137365.03,151,0.1269,24.42,2988.3
10-08-2025,Delhi,195962.62,150,0.1589,13.85,2852.55
10-08-2025,Bangalore,140561.94,151,0.1538,12.78,7887.12
10-08-2025,Pune,128820.27,162,0.1697,9.24,13684.19
11-08-2025,Mumbai,189741.91,160,0.161,21.05,4685.82
11-08-2025,Delhi,129274.15,160,0.1751,23.1,12785.52
11-08-2025,Bangalore,144816.09,148,0.1772,14.44,10294.28
11-08-2025,Pune,117470.86,141,0.1368,24.99,5049.02
12-08-2025,Mumbai,126801.15,160,0.1304,12.55,6924.4
12-08-2025,Delhi,106154.3,157,0.1661,22.82,13181.57
12-08-2025,Bangalore,122152.72,156,0.1683,8.62,13174.17
12-08-2025,Pune,177597.68,148,0.1508,18.74,2681.94
13-08-2025,Mumbai,184735.51,142,0.1642,17.43,3101.39
13-08-2025,Delhi,165545.35,152,0.1526,16.06,5029.85
13-08-2025,Bangalore,134777.01,161,0.1442,6.03,9129.92
13-08-2025,Pune,149708.93,162,0.1694,22.71,10200.42
14-08-2025,Mumbai,148771.89,161,0.1612,10.75,10008.97
14-08-2025,Delhi,164025.09,159,0.1422,12.26,4978.21
14-08-2025,Bangalore,142354.06,141,0.1264,10.43,2539.33
14-08-2025,Pune,195037.98,151,0.1655,15.72,3921.18
15-08-2025,Mumbai,164402.64,140,0.1707,17.06,5747.24
15-08-2025,Delhi,198606.75,157,0.1212,17.49,-2577.02
15-08-2025,Bangalore,127702.54,146,0.1458,14.88,7033.11
15-08-2025,Pune,124008.47,140,0.1526,24.59,6497.51
16-08-2025,Mumbai,181001.78,142,0.1768,15.59,5449.34
16-08-2025,Delhi,188710.65,163,0.1455,11.23,3722.11
16-08-2025,Bangalore,126503.49,164,0.1498,11.81,10732.81
16-08-2025,Pune,192720.65,140,0.1631,10.06,2558.11
17-08-2025,Mumbai,119695.36,158,0.1776,15.49,14549.02
17-08-2025,Delhi,111209.85,164,0.1469,16.21,11355.68
17-08-2025,Bangalore,120353.55,155,0.1772,15.22,13908.81
17-08-2025,Pune,197378.05,158,0.1221,15.46,-1986.36
18-08-2025,Mumbai,155416.97,149,0.1208,9.26,1528.98
18-08-2025,Delhi,165376.45,157,0.1686,24,7539.81
18-08-2025,Bangalore,113593.27,143,0.1528,6.65,9819.42
18-08-2025,Pune,117036.73,149,0.1556,8.82,10604.19
19-08-2025,Mumbai,139884.14,162,0.1206,21.35,3405.92
19-08-2025,Delhi,117619.44,154,0.1437,19.04,8460.22
19-08-2025,Bangalore,141659.22,161,0.1252,10.24,4970.31
19-08-2025,Pune,118805.86,151,0.1215,21.02,4358.87
20-08-2025,Mumbai,101189.78,149,0.1204,13.15,6499.2
20-08-2025,Delhi,106316.05,147,0.1483,16.89,9474.67
20-08-2025,Bangalore,192790.06,149,0.1577,20.9,2120.52
20-08-2025,Pune,164814.67,151,0.1503,20.14,4194.89
21-08-2025,Mumbai,150321.92,150,0.1634,21.31,7348.69
21-08-2025,Delhi,128949.79,155,0.1456,22.89,7383
21-08-2025,Bangalore,184522.56,140,0.1219,10.91,-2477.8
21-08-2025,Pune,190066.61,143,0.1388,20.32,-1190.94
22-08-2025,Mumbai,122006.63,140,0.1766,21.81,10336.04
22-08-2025,Delhi,162339.04,156,0.1329,12.76,3219.76
22-08-2025,Bangalore,128410.41,152,0.1292,21.32,4661.81
22-08-2025,Pune,151024.71,159,0.1432,24.66,5192.68
23-08-2025,Mumbai,139109.22,164,0.1272,14.1,5547.93
23-08-2025,Delhi,128755.35,142,0.1451,14.21,6311.79
23-08-2025,Bangalore,105393.26,158,0.1218,17.73,6939.24
23-08-2025,Pune,176066.13,144,0.1274,7.92,-50.9
24-08-2025,Mumbai,160970.82,144,0.1318,20.77,807.56
24-08-2025,Delhi,183209.47,161,0.1713,10.38,8216.72
24-08-2025,Bangalore,132756.63,164,0.1451,20,8514.27
24-08-2025,Pune,111356.45,164,0.1349,17.22,9272.09
25-08-2025,Mumbai,107011.8,144,0.1276,13.57,6320.4
25-08-2025,Delhi,117015.26,160,0.1708,15.32,14092.4
25-08-2025,Bangalore,103705.2,162,0.1623,12.44,14675.68
25-08-2025,Pune,111106.33,153,0.1664,12.44,13100.31
26-08-2025,Mumbai,114308.14,159,0.1392,9.11,9786.67
26-08-2025,Delhi,143584.84,154,0.1483,15.42,6938.49
26-08-2025,Bangalore,173223.79,160,0.1268,12.49,1719.16
26-08-2025,Pune,196462.29,145,0.1577,12.77,1936.37
27-08-2025,Mumbai,132348.78,163,0.1282,15.63,6101.79
27-08-2025,Delhi,112654.53,158,0.1496,12.44,11121.01
27-08-2025,Bangalore,114690.89,161,0.1612,21.99,12285.38
27-08-2025,Pune,141484.76,144,0.1513,8.95,6745.89
28-08-2025,Mumbai,166661.34,146,0.1441,22.07,2168.05
28-08-2025,Delhi,134626.61,140,0.1377,7.64,5045.16
28-08-2025,Bangalore,175942.87,146,0.1546,12.5,3730.4
28-08-2025,Pune,108387.37,161,0.1381,24.39,8954.4
29-08-2025,Mumbai,170294.75,145,0.1381,18.36,1160.92
29-08-2025,Delhi,132900.57,145,0.1705,17.09,9726.24
29-08-2025,Bangalore,106155.67,163,0.1632,15.72,14418.18
29-08-2025,Pune,194356.52,146,0.1385,11.56,-366.33
30-08-2025,Mumbai,179827.3,160,0.1229,16.9,-0.46
30-08-2025,Delhi,185362.99,164,0.125,8.4,1117.42
30-08-2025,Bangalore,118541.18,149,0.1594,14.34,10467.07
30-08-2025,Pune,104488.1,144,0.1515,15.44,9828.57
31-08-2025,Mumbai,114416.78,163,0.1489,8.36,11994.43
31-08-2025,Delhi,121427.18,158,0.1565,7.99,11781.67
31-08-2025,Bangalore,145422.78,147,0.167,21.66,7845.95
31-08-2025,Pune,172360.94,160,0.1451,16.75,4302.14
01-09-2025,Mumbai,164908.06,162,0.1582,19.61,7183.58
01-09-2025,Delhi,122425.84,157,0.1203,23.57,4281.65
01-09-2025,Bangalore,111250.41,154,0.14,13.1,9122.17
01-09-2025,Pune,121430.01,156,0.176,23.83,12929.1
02-09-2025,Mumbai,191415.65,154,0.1686,19.1,4916.4
02-09-2025,Delhi,172487.09,151,0.1457,13.59,3397.85
02-09-2025,Bangalore,118471.39,141,0.1305,22.13,4337.7
02-09-2025,Pune,129819.49,159,0.1284,12.12,6222.13
03-09-2025,Mumbai,157858.53,162,0.1516,12.18,7561.17
03-09-2025,Delhi,115812.66,143,0.1653,17.53,10307.62
03-09-2025,Bangalore,162678.38,147,0.1267,8.81,1475.6
03-09-2025,Pune,142812.34,162,0.1666,22.58,10453.01
04-09-2025,Mumbai,121563.98,147,0.1698,8.74,11936.49
04-09-2025,Delhi,197467.84,151,0.1466,16.85,709.27
04-09-2025,Bangalore,152707.09,144,0.1592,15.54,6096.83
04-09-2025,Pune,172148.92,162,0.1555,22.1,5773.56
05-09-2025,Mumbai,135689.99,150,0.1436,10.32,6942.37
05-09-2025,Delhi,117132.45,145,0.1566,18.23,9166.18
05-09-2025,Bangalore,108800.6,147,0.1434,11.95,8997.87
05-09-2025,Pune,146236.14,164,0.1718,23.66,11188.39
06-09-2025,Mumbai,130345.32,162,0.1329,21.68,6328.22
06-09-2025,Delhi,198708.24,159,0.1367,13.57,504.49
06-09-2025,Bangalore,117013.03,141,0.1539,12.44,8752.58
06-09-2025,Pune,132268.37,149,0.1537,10.07,8670.19
07-09-2025,Mumbai,134088.3,161,0.1359,15.87,6880.12
07-09-2025,Delhi,145053.65,160,0.1534,18.57,8183.13
07-09-2025,Bangalore,159191.44,162,0.1312,14.09,3927.8
07-09-2025,Pune,154948.96,143,0.1558,11.22,5660.4
08-09-2025,Mumbai,107964.51,159,0.1301,19.18,7970.16
08-09-2025,Delhi,164539.87,152,0.1586,12.32,6424.85
08-09-2025,Bangalore,175487.25,164,0.1664,14.66,8278.29
08-09-2025,Pune,161190.41,151,0.1618,13.14,6996.83
09-09-2025,Mumbai,194260.97,157,0.1508,14.71,2770.98
09-09-2025,Delhi,164231.97,143,0.1486,11.63,3663.23
09-09-2025,Bangalore,151492.95,160,0.1674,13.1,10331.66
09-09-2025,Pune,156281.26,144,0.1225,10.77,931.57
10-09-2025,Mumbai,168970.16,154,0.1578,12.47,6157.41
10-09-2025,Delhi,130115.9,159,0.1297,8.25,6785.18
10-09-2025,Bangalore,176067.98,163,0.142,7.59,4782.64
10-09-2025,Pune,105227.64,152,0.1254,20.64,6475.16
11-09-2025,Mumbai,161681.69,153,0.1376,18.99,2977.95
11-09-2025,Delhi,179479.78,162,0.152,7.92,5885.45
11-09-2025,Bangalore,187257.4,141,0.1539,8.18,2150.63
11-09-2025,Pune,199699.05,146,0.1409,19.49,-1348.8
12-09-2025,Mumbai,136389.94,148,0.1213,15.89,2724.96
12-09-2025,Delhi,139177.17,161,0.1708,19.98,11577.93
12-09-2025,Bangalore,121171.68,147,0.1458,14.07,7905.93
12-09-2025,Pune,141705.32,148,0.1218,13.55,2501.32
13-09-2025,Mumbai,157132,143,0.1795,23.62,7593.21
13-09-2025,Delhi,130772.42,150,0.1224,11.99,4091.31
13-09-2025,Bangalore,157554.95,156,0.1415,23.89,3924.27
13-09-2025,Pune,171112.95,153,0.1321,23.53,742.72
14-09-2025,Mumbai,185266.62,155,0.1503,14.82,3281.85
14-09-2025,Delhi,125339.81,152,0.1758,12.93,12898.15
14-09-2025,Bangalore,185766.04,156,0.1651,14.03,5775.67
14-09-2025,Pune,151715.04,163,0.1644,20.9,9543.37
15-09-2025,Mumbai,176328.52,140,0.1323,12.42,-357.16
15-09-2025,Delhi,146984.54,157,0.1649,14.38,9747.17
15-09-2025,Bangalore,173362.18,164,0.1439,24.62,3808.5
15-09-2025,Pune,122588.14,160,0.1427,6.66,9912.54
16-09-2025,Mumbai,110207.49,149,0.1621,15.75,11561.48
16-09-2025,Delhi,187210.61,164,0.1252,23.79,-571.84
16-09-2025,Bangalore,137819.63,163,0.1514,9,9989.61
16-09-2025,Pune,112473.61,162,0.1281,11.53,8355.45
17-09-2025,Mumbai,114471.06,140,0.146,15.37,7451.58
17-09-2025,Delhi,126560.95,157,0.1517,16.26,9529.46
17-09-2025,Bangalore,146103.36,140,0.1574,16.69,5761.56
17-09-2025,Pune,140213.12,147,0.153,10.76,7398.99
18-09-2025,Mumbai,139772.9,156,0.1728,24.26,10556.11
18-09-2025,Delhi,189300.14,150,0.1449,17.42,1070
18-09-2025,Bangalore,170980.47,159,0.135,16.17,2750.21
18-09-2025,Pune,168960.8,153,0.1361,20.76,1853.72
19-09-2025,Mumbai,155222.23,162,0.1394,15.14,5541.96
19-09-2025,Delhi,161735.43,149,0.1319,24.27,1052.79
19-09-2025,Bangalore,151146.75,163,0.158,13.98,9237.66
19-09-2025,Pune,150816.38,144,0.1446,16.34,4099.88
20-09-2025,Mumbai,154346.99,151,0.1581,21.55,6277.53
20-09-2025,Delhi,164085.41,151,0.1276,23.72,482.22
20-09-2025,Bangalore,160495,156,0.1344,16.58,3259.39
20-09-2025,Pune,110822.66,153,0.1662,13,13038.44
21-09-2025,Mumbai,196001.19,149,0.1712,9.27,4987.01
21-09-2025,Delhi,127096.32,160,0.136,14.33,7609.93
21-09-2025,Bangalore,103029.32,150,0.1573,17.43,11550.91
21-09-2025,Pune,154604.99,154,0.1679,16.7,8722.56
22-09-2025,Mumbai,80461.65,140,0.1052,9.18,5762.8
22-09-2025,Delhi,94495.56,163,0.1297,19.7,9721.96
22-09-2025,Bangalore,138277.68,144,0.1109,24.7,-325.37
22-09-2025,Pune,146540.65,143,0.0968,23.74,-3193.02
23-09-2025,Mumbai,144783.08,145,0.1005,20.04,-1912.71
23-09-2025,Delhi,156793.34,142,0.1203,13.85,13.65
23-09-2025,Bangalore,150147.4,143,0.1248,15.05,1321.77
23-09-2025,Pune,154627.7,160,0.1038,19.32,-790.42
24-09-2025,Mumbai,154144.54,142,0.124,23.27,-135.54
24-09-2025,Delhi,155359.32,152,0.0962,18,-2716.06
